id;nama;divisi;jabatan;ipk
55;ima;Divisi Acara;Staff;2.91
56;saputri;Divisi Acara;Staff;2.51
57;yudi;Divisi Acara;Staff;3.88
58;tria;Divisi Acara;Staff;3.74
59;rachman;Divisi Acara;Staff;2.63
60;dhani;Divisi Acara;Staff;2.72
61;perdana;Divisi Acara;Staff;2.98
62;pribadi;Divisi Acara;Staff;3.83
63;fauziah;Divisi Acara;Staff;2.51
64;retno;Divisi Acara;Staff;3.07
65;asep;Divisi Acara;Staff;2.85
66;taufiq;Divisi Acara;Staff;3.6
67;lydia;Divisi Acara;Staff;2.79
68;noviani;Divisi Acara;Staff;2.68
69;herlina;Divisi Acara;Staff;3.64
70;sekar;Divisi Acara;Staff;3.38
71;susanti;Divisi Acara;Staff;2.89
72;arya;Divisi Acara;Staff;3.81
73;rahmadhani;Divisi Acara;Staff;3.72
74;sembiring;Divisi Acara;Staff;3.96
75;rizqi;Divisi Acara;Staff;2.92
76;achmad;Divisi Acara;Staff;3.52
77;lutfi;Divisi Acara;Staff;3.61
78;rahman;Divisi Acara;Staff;2.97
79;rizki;Divisi Acara;Staff;3.84
80;wahyuningsih;Divisi Acara;Staff;3.38
81;elisabeth;Divisi Acara;Staff;3.97
82;handayani;Divisi Acara;Staff;2.59
83;tita;Divisi Acara;Staff;3.5
84;marissa;Divisi Acara;Staff;2.79
85;irfan;Divisi Acara;Staff;3.52
86;arifah;Divisi Acara;Staff;3.99
87;febri;Divisi Acara;Staff;2.6
88;arum;Divisi Acara;Staff;2.71
89;wijayanto;Divisi Acara;Staff;3.84
90;yoga;Divisi Acara;Staff;3.62
91;megawati;Divisi Acara;Staff;2.67
92;syahrul;Divisi Acara;Staff;2.57
93;amri;Divisi Acara;Staff;3.61
94;tua;Divisi Acara;Staff;2.83
95;sri;Divisi Acara;Staff;3.71
96;puti;Divisi Acara;Staff;3.17
97;ady;Divisi Acara;Staff;3.89
98;angelia;Divisi Acara;Staff;2.74
99;erik;Divisi Acara;Staff;3.85
100;hendri;Divisi Acara;Staff;3.81
101;asih;Divisi Acara;Staff;3.27
102;erlina;Divisi Acara;Staff;2.82
103;hery;Divisi Acara;Staff;3.54
104;hidayah;Divisi Acara;Staff;3.32
105;lubis;Divisi Acara;Staff;2.52
106;purnamasari;Divisi Acara;Staff;2.85
107;lestari;Divisi Acara;Staff;3.56
108;alif;Divisi Acara;Staff;2.77
109;widodo;Divisi Acara;Staff;3.38
110;hermawan;Divisi Acara;Staff;3.97
111;luh;Divisi Acara;Staff;3.71
112;eri;Divisi Acara;Staff;3.57
113;cindy;Divisi Acara;Staff;3.35
114;tulus;Divisi Acara;Staff;2.87
115;karina;Divisi Acara;Staff;2.97
116;ariani;Divisi Acara;Staff;3.87
117;cahya;Divisi Acara;Staff;2.6
118;cahyono;Divisi Acara;Staff;2.57
119;setiawati;Divisi Acara;Staff;3.98
120;puspita;Divisi Acara;Staff;2.88
121;ariyani;Divisi Acara;Staff;3.66
122;chandra;Divisi Acara;Staff;3.28
123;nurhayati;Divisi Acara;Staff;2.71
124;prabowo;Divisi Acara;Staff;3.99
125;yulia;Divisi Acara;Staff;3.48
126;heni;Divisi Acara;Staff;3.58
127;husna;Divisi Acara;Staff;3.07
128;betty;Divisi Acara;Staff;2.74
129;dona;Divisi Acara;Staff;3.53
130;christian;Divisi Acara;Staff;3.71
131;mirza;Divisi Acara;Staff;3.74
132;muttaqin;Divisi Acara;Staff;3.9
133;saputro;Divisi Acara;Staff;3.18
134;anggraeni;Divisi Acara;Staff;3.42
135;ambar;Divisi Acara;Staff;2.71
136;angelina;Divisi Acara;Staff;3.55
137;sinaga;Divisi Acara;Staff;2.96
138;hakim;Divisi Acara;Staff;2.84
139;fanny;Divisi Acara;Staff;3.54
140;nani;Divisi Acara;Staff;3.46
141;angga;Divisi Acara;Staff;3.4
142;sapto;Divisi Acara;Staff;3.06
143;yuni;Divisi Acara;Staff;2.6
144;dani;Divisi Acara;Staff;3.11
145;syarif;Divisi Acara;Staff;3.24
146;aziz;Divisi Acara;Staff;3.21
147;wenny;Divisi Acara;Staff;3.62
148;diah;Divisi Acara;Staff;3.0
149;samuel;Divisi Acara;Staff;3.55
150;rony;Divisi Acara;Staff;3.5
151;sihombing;Divisi Acara;Staff;3.69
152;nasution;Divisi Acara;Staff;3.69
153;apriani;Divisi Acara;Staff;3.21
154;napitupulu;Divisi Acara;Staff;2.74
155;dyah;Divisi Acara;Staff;2.66
156;wina;Divisi Acara;Staff;2.53
157;julianti;Divisi Acara;Staff;3.9
158;rachmawati;Divisi Acara;Staff;3.3
159;rully;Divisi Acara;Staff;3.78
160;melinda;Divisi Acara;Staff;3.57
161;juli;Divisi Acara;Staff;3.13
162;didik;Divisi Acara;Staff;3.84
163;suryadi;Divisi Acara;Staff;3.73
164;rizka;Divisi Acara;Staff;3.2
165;octavia;Divisi Acara;Staff;3.55
166;hanifah;Divisi Acara;Staff;3.54
167;ernawati;Divisi Acara;Staff;3.41
168;rina;Divisi Acara;Staff;3.41
169;margaretha;Divisi Acara;Staff;2.89
170;setiadi;Divisi Acara;Staff;3.64
171;pipit;Divisi Acara;Staff;3.22
172;reny;Divisi Acara;Staff;3.47
173;rini;Divisi Acara;Staff;3.64
174;santoso;Divisi Acara;Staff;3.67
175;purwaningsih;Divisi Acara;Staff;2.74
176;andy;Divisi Acara;Staff;3.92
177;abie;Divisi Acara;Staff;3.82
178;ratri;Divisi Acara;Staff;3.33
179;nadya;Divisi Acara;Staff;3.61
180;ningrum;Divisi Acara;Staff;2.52
181;kartikasari;Divisi Acara;Staff;3.99
182;kartika;Divisi Acara;Staff;2.75
183;asmara;Divisi Acara;Staff;3.01
184;martina;Divisi Acara;Staff;3.49
185;isnaini;Divisi Acara;Staff;3.34
186;siagian;Divisi Acara;Staff;3.73
187;ananda;Divisi Acara;Staff;2.68
188;julia;Divisi Acara;Staff;3.76
189;pandu;Divisi Acara;Staff;2.56
190;ayu;Divisi Acara;Staff;3.14
191;azhar;Divisi Acara;Staff;3.56
192;juliana;Divisi Acara;Staff;2.57
193;yan;Divisi Acara;Staff;3.36
194;pradana;Divisi Acara;Staff;3.66
195;mei;Divisi Acara;Staff;2.52
196;sofia;Divisi Acara;Staff;3.83
197;adinda;Divisi Acara;Staff;3.54
198;wayan;Divisi Acara;Staff;3.89
199;ayuningtyas;Divisi Acara;Staff;3.93
200;dinar;Divisi Acara;Staff;3.29
201;norma;Divisi Acara;Staff;3.13
202;firmansyah;Divisi Acara;Staff;3.84
203;fatmawati;Divisi Acara;Staff;3.78
204;mardiana;Divisi Acara;Staff;3.48
205;wahyuni;Divisi Acara;Staff;2.7
206;pramono;Divisi Acara;Staff;2.91
207;iin;Divisi Acara;Staff;3.34
208;herman;Divisi Acara;Staff;3.42
209;juwita;Divisi Acara;Staff;3.5
210;octaviani;Divisi Acara;Staff;2.8
211;larasati;Divisi Acara;Staff;2.53
212;fadli;Divisi Acara;Staff;2.96
213;surya;Divisi Acara;Staff;2.75
214;sutrisno;Divisi Acara;Staff;3.42
215;baskoro;Divisi Acara;Staff;3.55
216;firman;Divisi Acara;Staff;3.71
217;dini;Divisi Acara;Staff;3.03
218;hasanah;Divisi Acara;Staff;3.48
219;noviyanti;Divisi Acara;Staff;2.62
220;aditia;Divisi Acara;Staff;2.85
221;himawan;Divisi Acara;Staff;3.22
222;titis;Divisi Acara;Staff;2.92
223;hidayat;Divisi Acara;Staff;2.83
224;azmi;Divisi Acara;Staff;3.78
225;nurhasanah;Divisi Acara;Staff;3.39
226;agnes;Divisi Acara;Staff;3.11
227;ade;Divisi Acara;Staff;3.4
228;wulandari;Divisi Acara;Staff;3.85
229;arista;Divisi Acara;Staff;3.58
230;saragih;Divisi Acara;Staff;2.6
231;ema;Divisi Acara;Staff;3.36
232;prasetyo;Divisi Acara;Staff;2.94
233;nurmala;Divisi Acara;Staff;2.58
234;rian;Divisi Acara;Staff;3.79
235;yohanes;Divisi Acara;Staff;2.7
236;roza;Divisi Acara;Staff;2.88
237;dahlia;Divisi Acara;Staff;3.2
238;christie;Divisi Acara;Staff;3.61
239;anindita;Divisi Acara;Staff;2.62
240;titi;Divisi Acara;Staff;3.93
241;rika;Divisi Acara;Staff;2.9
242;ika;Divisi Acara;Staff;2.91
243;endang;Divisi Acara;Staff;3.55
244;eni;Divisi Acara;Staff;3.11
245;risa;Divisi Acara;Staff;3.01
246;niken;Divisi Acara;Staff;3.01
247;septiani;Divisi Acara;Staff;3.11
248;afni;Divisi Acara;Staff;3.12
249;diana;Divisi Acara;Staff;2.86
250;wahyu;Divisi Acara;Staff;2.57
251;afrizal;Divisi Acara;Staff;3.13
252;amanda;Divisi Acara;Staff;3.3
253;sitompul;Divisi Acara;Staff;3.88
254;utari;Divisi Acara;Staff;3.31
255;effendi;Divisi Acara;Staff;2.77
256;yuliani;Divisi Acara;Staff;3.55
257;gede;Divisi Acara;Staff;3.5
258;windi;Divisi Acara;Staff;3.22
259;jayanti;Divisi Acara;Staff;2.81
260;johan;Divisi Acara;Staff;3.77
261;ilham;Divisi Acara;Staff;2.64
262;wira;Divisi Acara;Staff;2.81
263;amin;Divisi Acara;Staff;2.75
264;oktaviana;Divisi Acara;Staff;3.46
265;novalia;Divisi Acara;Staff;3.93
266;irwan;Divisi Acara;Staff;3.16
267;windy;Divisi Acara;Staff;2.78
268;huda;Divisi Acara;Staff;2.97
269;yuniarti;Divisi Acara;Staff;2.82
270;efendi;Divisi Acara;Staff;3.91
271;ibrahim;Divisi Acara;Staff;3.99
272;yuli;Divisi Acara;Staff;2.79
273;riani;Divisi Acara;Staff;2.51
274;winda;Divisi Acara;Staff;3.56
275;vera;Divisi Acara;Staff;3.57
276;reza;Divisi Acara;Staff;3.08
277;ariyanti;Divisi Acara;Staff;2.71
278;adit;Divisi Acara;Staff;3.68
279;tika;Divisi Acara;Staff;2.73
280;adi;Divisi Acara;Staff;3.05
281;emy;Divisi Acara;Staff;2.92
282;sulistyowati;Divisi Acara;Staff;3.83
283;dede;Divisi Acara;Staff;3.06
284;tiara;Divisi Acara;Staff;3.01
285;mulya;Divisi Acara;Staff;3.35
286;rudi;Divisi Acara;Staff;2.78
287;singgih;Divisi Acara;Staff;3.83
288;andre;Divisi Acara;Staff;3.12
289;andrian;Divisi Acara;Staff;3.9
290;pramita;Divisi Acara;Staff;2.54
291;rosa;Divisi Acara;Staff;3.2
292;novita;Divisi Acara;Staff;2.63
293;yanuar;Divisi Acara;Staff;3.35
294;dita;Divisi Acara;Staff;2.56
295;risma;Divisi Acara;Staff;3.17
296;dewi;Divisi Acara;Staff;3.39
297;mas;Divisi Acara;Staff;3.99
298;heru;Divisi Acara;Staff;3.29
299;nugraha;Divisi Acara;Staff;2.56
300;ari;Divisi Acara;Staff;3.27
301;aan;Divisi Acara;Staff;3.31
302;saputra;Divisi Acara;Staff;3.78
303;moh.;Divisi Acara;Staff;3.11
304;dicky;Divisi Acara;Staff;2.92
305;anwar;Divisi Acara;Staff;3.71
306;carolina;Divisi Acara;Staff;3.46
307;syahputra;Divisi Acara;Staff;3.62
308;hendy;Divisi Acara;Staff;3.85
309;guntur;Divisi Acara;Staff;2.97
310;andriani;Divisi Acara;Staff;2.63
311;wisnu;Divisi Acara;Staff;3.31
312;merry;Divisi Acara;Staff;2.98
313;nugroho;Divisi Acara;Staff;3.06
314;michael;Divisi Acara;Staff;3.7
315;erika;Divisi Acara;Staff;3.03
316;umi;Divisi Acara;Staff;3.75
317;irvan;Divisi Acara;Staff;3.15
318;pratiwi;Divisi Acara;Staff;2.71
319;antonius;Divisi Acara;Staff;3.08
320;widya;Divisi Acara;Staff;3.44
321;ratih;Divisi Acara;Staff;3.66
322;cut;Divisi Acara;Staff;2.64
323;tyas;Divisi Acara;Staff;2.82
324;marta;Divisi Acara;Staff;2.53
325;setyawan;Divisi Acara;Staff;3.71
326;setia;Divisi Acara;Staff;3.18
327;edi;Divisi Acara;Staff;3.97
328;hajar;Divisi Acara;Staff;3.57
329;lita;Divisi Acara;Staff;2.85
330;rio;Divisi Acara;Staff;3.85
331;ita;Divisi Acara;Staff;3.23
332;edy;Divisi Acara;Staff;2.82
333;randy;Divisi Acara;Staff;3.58
334;irma;Divisi Acara;Staff;3.67
335;ana;Divisi Acara;Staff;3.73
336;maya;Divisi Acara;Staff;2.97
337;martha;Divisi Acara;Staff;3.03
338;rahmi;Divisi Acara;Staff;3.63
339;mia;Divisi Acara;Staff;3.22
340;syarifah;Divisi Acara;Staff;3.94
341;alfian;Divisi Acara;Staff;3.49
342;novi;Divisi Acara;Staff;3.41
343;anggoro;Divisi Acara;Staff;2.78
344;aria;Divisi Acara;Staff;3.02
345;leny;Divisi Acara;Staff;3.16
346;kurnia;Divisi Acara;Staff;3.51
347;deni;Divisi Acara;Staff;2.52
348;ario;Divisi Acara;Staff;3.99
349;andri;Divisi Acara;Staff;3.78
350;mohamad;Divisi Acara;Staff;3.77
351;heri;Divisi Acara;Staff;3.94
352;ratu;Divisi Acara;Staff;2.81
353;shinta;Divisi Acara;Staff;3.93
354;arifin;Divisi Acara;Staff;3.28
355;noni;Divisi Acara;Staff;3.95
356;sitanggang;Divisi Acara;Staff;2.95
357;ni;Divisi Acara;Staff;2.67
358;darma;Divisi Acara;Staff;3.69
359;puspa;Divisi Acara;Staff;3.84
360;melati;Divisi Acara;Staff;3.49
361;haris;Divisi Acara;Staff;3.61
362;titik;Divisi Acara;Staff;3.2
363;ajeng;Divisi Acara;Staff;3.43
364;yudhi;Divisi Acara;Staff;2.82
365;mita;Divisi Acara;Staff;3.11
366;lenny;Divisi Acara;Staff;3.47
367;andriana;Divisi Acara;Staff;2.62
368;kharisma;Divisi Acara;Staff;3.82
369;riri;Divisi Acara;Staff;3.39
370;karlina;Divisi Acara;Staff;3.65
371;putro;Divisi Acara;Staff;2.61
372;gunawan;Divisi Acara;Staff;3.22
373;toni;Divisi Acara;Staff;3.81
374;utama;Divisi Acara;Staff;3.78
375;galih;Divisi Acara;Staff;4.0
376;rita;Divisi Acara;Staff;3.59
377;risky;Divisi Acara;Staff;3.04
378;erna;Divisi Acara;Staff;3.38
379;hikmah;Divisi Acara;Staff;3.6
380;roni;Divisi Acara;Staff;2.56
381;debora;Divisi Acara;Staff;3.05
382;arie;Divisi Acara;Staff;3.34
383;ningsih;Divisi Acara;Staff;3.75
384;ani;Divisi Acara;Staff;3.07
385;poppy;Divisi Acara;Staff;3.72
386;dharma;Divisi Acara;Staff;3.5
387;fauzi;Divisi Acara;Staff;2.54
388;faizah;Divisi Acara;Staff;3.54
389;anugrah;Divisi Acara;Staff;3.75
390;dadang;Divisi Acara;Staff;2.62
391;kartini;Divisi Acara;Staff;2.94
392;taufan;Divisi Acara;Staff;3.05
393;devy;Divisi Acara;Staff;3.36
394;widyaningrum;Divisi Acara;Staff;2.72
395;prita;Divisi Acara;Staff;3.16
396;ekawati;Divisi Acara;Staff;2.71
397;fitriah;Divisi Acara;Staff;3.26
398;widiastuti;Divisi Acara;Staff;3.35
399;anggun;Divisi Acara;Staff;3.02
400;mira;Divisi Humas;Ketua Divisi;3.1
401;maulida;Divisi Humas;Staff;2.85
402;riska;Divisi Humas;Staff;2.73
403;astuti;Divisi Humas;Staff;3.78
404;adipati;Divisi Humas;Staff;3.22
405;novianti;Divisi Humas;Staff;3.71
406;susi;Divisi Humas;Staff;3.49
407;renny;Divisi Humas;Staff;2.56
408;komang;Divisi Humas;Staff;3.09
409;ridwan;Divisi Humas;Staff;4.0
410;firdaus;Divisi Humas;Staff;3.5
411;kristina;Divisi Humas;Staff;3.71
412;iis;Divisi Humas;Staff;3.07
413;asti;Divisi Humas;Staff;3.74
414;oktaviani;Divisi Humas;Staff;3.29
415;didi;Divisi Humas;Staff;3.0
416;hapsari;Divisi Humas;Staff;2.52
417;hartanto;Divisi Humas;Staff;2.97
418;apriyanti;Divisi Humas;Staff;3.31
419;nurjanah;Divisi Humas;Staff;2.58
420;sitorus;Divisi Humas;Staff;3.3
421;trisnawati;Divisi Humas;Staff;3.75
422;khairul;Divisi Humas;Staff;3.53
423;yuyun;Divisi Humas;Staff;3.56
424;ridho;Divisi Humas;Staff;3.41
425;hasan;Divisi Humas;Staff;3.85
426;evi;Divisi Humas;Staff;2.63
427;murti;Divisi Humas;Staff;3.5
428;fatimah;Divisi Humas;Staff;2.82
429;ramadhan;Divisi Humas;Staff;3.37
430;seto;Divisi Humas;Staff;3.13
431;regina;Divisi Humas;Staff;3.0
432;yusuf;Divisi Humas;Staff;3.78
433;era;Divisi Humas;Staff;2.72
434;frida;Divisi Humas;Staff;3.63
435;linda;Divisi Humas;Staff;3.79
436;fauzan;Divisi Humas;Staff;3.15
437;harahap;Divisi Humas;Staff;3.32
438;anna;Divisi Humas;Staff;2.51
439;dodi;Divisi Humas;Staff;3.7
440;hadi;Divisi Humas;Staff;3.88
441;megasari;Divisi Humas;Staff;2.73
442;iwan;Divisi Humas;Staff;3.35
443;manurung;Divisi Humas;Staff;3.99
444;budiman;Divisi Humas;Staff;3.22
445;alam;Divisi Humas;Staff;3.15
446;khotimah;Divisi Humas;Staff;3.04
447;lisa;Divisi Humas;Staff;3.69
448;fitriyani;Divisi Humas;Staff;2.82
449;sandi;Divisi Humas;Staff;2.8
450;purwanto;Divisi Humas;Staff;3.44
451;rahmat;Divisi Humas;Staff;3.4
452;tirta;Divisi Humas;Staff;2.64
453;imelda;Divisi Humas;Staff;2.91
454;latifah;Divisi Humas;Staff;3.17
455;atika;Divisi Humas;Staff;2.91
456;soraya;Divisi Humas;Staff;2.6
457;trisna;Divisi Humas;Staff;3.02
458;raden;Divisi Humas;Staff;2.79
459;wati;Divisi Humas;Staff;3.79
460;fauzia;Divisi Humas;Staff;3.86
461;tarigan;Divisi Humas;Staff;2.68
462;luthfi;Divisi Humas;Staff;3.21
463;cahyo;Divisi Humas;Staff;2.63
464;henry;Divisi Humas;Staff;3.33
465;indah;Divisi Humas;Staff;3.92
466;bambang;Divisi Humas;Staff;3.8
467;kusuma;Divisi Humas;Staff;3.08
468;fernando;Divisi Humas;Staff;3.3
469;abdullah;Divisi Humas;Staff;2.72
470;piter;Divisi Humas;Staff;3.42
471;fenny;Divisi Humas;Staff;2.63
472;mila;Divisi Humas;Staff;3.14
473;wibisono;Divisi Humas;Staff;3.48
474;aprianto;Divisi Humas;Staff;3.68
475;wardhani;Divisi Humas;Staff;3.24
476;aminah;Divisi Humas;Staff;3.82
477;fransiska;Divisi Humas;Staff;2.96
478;dedy;Divisi Humas;Staff;3.64
479;wawan;Divisi Humas;Staff;3.89
480;atik;Divisi Humas;Staff;3.98
481;puri;Divisi Humas;Staff;3.84
482;agustian;Divisi Humas;Staff;2.69
483;sitti;Divisi Humas;Staff;3.28
484;pratomo;Divisi Humas;Staff;2.87
485;fahmi;Divisi Humas;Staff;2.96
486;simbolon;Divisi Humas;Staff;2.59
487;azis;Divisi Humas;Staff;3.44
488;rahmad;Divisi Humas;Staff;3.41
489;jati;Divisi Humas;Staff;3.59
490;ariyanto;Divisi Humas;Staff;2.95
491;derry;Divisi Humas;Staff;2.92
492;sandy;Divisi Humas;Staff;3.25
493;desty;Divisi Humas;Staff;3.34
494;nova;Divisi Humas;Staff;3.17
495;ina;Divisi Humas;Staff;3.77
496;widi;Divisi Humas;Staff;3.19
497;syah;Divisi Humas;Staff;3.13
498;febrianti;Divisi Humas;Staff;2.55
499;apriyani;Divisi Humas;Staff;2.93
500;simatupang;Divisi Humas;Staff;3.9
501;fuad;Divisi Humas;Staff;3.41
502;andhika;Divisi Humas;Staff;2.54
503;ricky;Divisi Humas;Staff;3.67
504;rahmawati;Divisi Humas;Staff;2.82
505;olivia;Divisi Humas;Staff;3.08
506;aji;Divisi Humas;Staff;3.04
507;yanti;Divisi Humas;Staff;3.59
508;slamet;Divisi Humas;Staff;3.38
509;fitriana;Divisi Humas;Staff;3.1
510;david;Divisi Humas;Staff;3.72
511;wanda;Divisi Humas;Staff;2.99
512;ary;Divisi Humas;Staff;2.7
513;khairunnisa;Divisi Humas;Staff;3.46
514;manik;Divisi Humas;Staff;2.62
515;ulfa;Divisi Humas;Staff;2.92
516;mukti;Divisi Humas;Staff;3.37
517;wulan;Divisi Humas;Staff;3.98
518;rizal;Divisi Humas;Staff;2.79
519;dian;Divisi Humas;Staff;3.78
520;mandasari;Divisi Humas;Staff;2.78
521;marisa;Divisi Humas;Staff;2.8
522;yulianto;Divisi Humas;Staff;3.59
523;rudy;Divisi Humas;Staff;3.34
524;kurniawan;Divisi Humas;Staff;3.88
525;adhitya;Divisi Humas;Staff;3.07
526;ginanjar;Divisi Humas;Staff;3.01
527;nugraheni;Divisi Humas;Staff;3.49
528;titin;Divisi Humas;Staff;2.64
529;senja;Divisi Humas;Staff;3.28
530;puspitasari;Divisi Humas;Staff;3.92
531;anjar;Divisi Humas;Staff;2.52
532;anton;Divisi Humas;Staff;2.85
533;rima;Divisi Humas;Staff;3.94
534;lumban;Divisi Humas;Staff;2.64
535;intan;Divisi Humas;Staff;3.37
536;mayang;Divisi Humas;Staff;3.18
537;jannah;Divisi Humas;Staff;2.63
538;lilis;Divisi Humas;Staff;2.73
539;indriani;Divisi Humas;Staff;2.76
540;abdul;Divisi Humas;Staff;3.24
541;rama;Divisi Humas;Staff;3.39
542;lilik;Divisi Humas;Staff;3.25
543;debby;Divisi Humas;Staff;3.93
544;nana;Divisi Humas;Staff;3.95
545;ardiansyah;Divisi Humas;Staff;2.57
546;christine;Divisi Humas;Staff;3.53
547;kusumastuti;Divisi Humas;Staff;3.47
548;meutia;Divisi Humas;Staff;2.66
549;panji;Divisi Humas;Staff;3.26
550;ardi;Divisi Humas;Staff;2.91
551;esti;Divisi Humas;Staff;3.18
552;halim;Divisi Humas;Staff;3.95
553;nina;Divisi Humas;Staff;3.47
554;daniel;Divisi Humas;Staff;3.73
555;grace;Divisi Humas;Staff;3.25
556;ratna;Divisi Humas;Staff;3.74
557;yogi;Divisi Humas;Staff;2.78
558;sirait;Divisi Humas;Staff;2.73
559;iskandar;Divisi Humas;Staff;3.83
560;mustika;Divisi Humas;Staff;3.35
561;amelia;Divisi Humas;Staff;3.64
562;rosdiana;Divisi Humas;Staff;3.9
563;riana;Divisi Humas;Staff;2.88
564;mayasari;Divisi Humas;Staff;2.99
565;vina;Divisi Humas;Staff;3.29
566;okta;Divisi Humas;Staff;3.11
567;kurniasari;Divisi Humas;Staff;3.0
568;irawati;Divisi Humas;Staff;3.97
569;febrianto;Divisi Humas;Staff;3.38
570;peter;Divisi Humas;Staff;3.63
571;oktavia;Divisi Humas;Staff;2.96
572;resti;Divisi Humas;Staff;2.61
573;herawati;Divisi Humas;Staff;3.05
574;anita;Divisi Humas;Staff;3.84
575;fina;Divisi Humas;Staff;2.56
576;irna;Divisi Humas;Staff;3.19
577;hana;Divisi Humas;Staff;3.45
578;wiwik;Divisi Humas;Staff;2.62
579;wardhana;Divisi Humas;Staff;2.78
580;denny;Divisi Humas;Staff;3.86
581;satya;Divisi Humas;Staff;2.71
582;sulistyo;Divisi Humas;Staff;3.98
583;ririn;Divisi Humas;Staff;3.48
584;willy;Divisi Humas;Staff;3.09
585;nurina;Divisi Humas;Staff;2.81
586;murni;Divisi Humas;Staff;2.85
587;silvia;Divisi Humas;Staff;3.26
588;cinta;Divisi Humas;Staff;3.76
589;nirmala;Divisi Humas;Staff;3.78
590;wulansari;Divisi Humas;Staff;3.32
591;hendrik;Divisi Humas;Staff;3.11
592;edwin;Divisi Humas;Staff;3.93
593;pradipta;Divisi Humas;Staff;3.52
594;agustinus;Divisi Humas;Staff;3.36
595;rachmad;Divisi Humas;Staff;3.62
596;maria;Divisi Humas;Staff;3.93
597;arif;Divisi Humas;Staff;3.19
598;dessy;Divisi Humas;Staff;2.75
599;helmi;Divisi Humas;Staff;3.7
600;umar;Divisi Humas;Staff;3.89
601;ida;Divisi Humas;Staff;2.72
602;hidayati;Divisi Humas;Staff;2.61
603;cahyadi;Divisi Humas;Staff;3.02
604;rizky;Divisi Humas;Staff;3.73
605;muhammad;Divisi Humas;Staff;3.22
606;hartati;Divisi Humas;Staff;3.57
607;rara;Divisi Humas;Staff;2.8
608;artha;Divisi Humas;Staff;3.98
609;dika;Divisi Humas;Staff;3.31
610;nisa;Divisi Humas;Staff;3.19
611;rangga;Divisi Humas;Staff;3.87
612;kukuh;Divisi Humas;Staff;3.03
613;anggara;Divisi Humas;Staff;3.48
614;satrio;Divisi Humas;Staff;2.61
615;agus;Divisi Humas;Staff;2.97
616;rifki;Divisi Humas;Staff;3.9
617;benny;Divisi Humas;Staff;2.9
618;fitria;Divisi Humas;Staff;3.47
619;setiawan;Divisi Humas;Staff;3.38
620;elly;Divisi Humas;Staff;3.4
621;rasyid;Divisi Humas;Staff;2.52
622;kiki;Divisi Humas;Staff;3.32
623;indra;Divisi Humas;Staff;2.91
624;dina;Divisi Humas;Staff;3.62
625;moch.;Divisi Humas;Staff;3.86
626;leonardo;Divisi Humas;Staff;3.45
627;permana;Divisi Humas;Staff;3.21
628;ronald;Divisi Humas;Staff;3.36
629;ajie;Divisi Humas;Staff;2.82
630;safitri;Divisi Humas;Staff;3.26
631;tia;Divisi Humas;Staff;3.3
632;raditya;Divisi Humas;Staff;2.75
633;widia;Divisi Humas;Staff;3.84
