id;nama;divisi;jabatan;ipk
228;lina;Divisi Humas;Staff;3.25
229;erlina;Divisi Humas;Staff;3.0
230;ikhsan;Divisi Humas;Staff;3.18
231;tarigan;Divisi Humas;Staff;3.71
232;yuniarti;Divisi Humas;Staff;3.99
233;adi;Divisi Humas;Staff;2.83
234;husnul;Divisi Humas;Staff;2.66
235;mulia;Divisi Humas;Staff;2.63
236;yuliana;Divisi Humas;Staff;3.21
237;helmi;Divisi Humas;Staff;3.02
238;henry;Divisi Humas;Staff;3.27
239;setia;Divisi Humas;Staff;2.86
240;sakti;Divisi Humas;Staff;2.75
241;widi;Divisi Humas;Staff;3.89
242;yusuf;Divisi Humas;Staff;2.83
243;setyaningsih;Divisi Humas;Staff;3.71
244;hanna;Divisi Humas;Staff;3.62
245;pramono;Divisi Humas;Staff;3.4
246;rizka;Divisi Humas;Staff;3.96
247;ridho;Divisi Humas;Staff;2.75
248;diah;Divisi Humas;Staff;2.63
249;vina;Divisi Humas;Staff;2.74
250;setiadi;Divisi Humas;Staff;3.25
251;fuad;Divisi Humas;Staff;2.76
252;ajeng;Divisi Humas;Staff;3.76
253;ratnawati;Divisi Humas;Staff;2.53
254;bima;Divisi Humas;Staff;3.17
255;syamsul;Divisi Humas;Staff;3.26
256;yohanes;Divisi Humas;Staff;2.79
257;oktarina;Divisi Humas;Staff;3.34
258;farida;Divisi Humas;Staff;3.69
259;mita;Divisi Humas;Staff;3.47
260;widhi;Divisi Humas;Staff;3.04
261;hendra;Divisi Humas;Staff;3.0
262;nasution;Divisi Humas;Staff;3.15
263;ramadhani;Divisi Humas;Staff;2.66
264;irwan;Divisi Humas;Staff;2.99
265;lestari;Divisi Humas;Staff;3.46
266;angelina;Divisi Humas;Staff;3.62
267;ferry;Divisi Humas;Staff;2.68
268;devy;Divisi Humas;Staff;3.46
269;annisa;Divisi Humas;Staff;3.62
270;anton;Divisi Humas;Staff;3.02
271;wirawan;Divisi Humas;Staff;2.94
272;debora;Divisi Humas;Staff;2.99
273;dhani;Divisi Humas;Staff;3.46
274;betty;Divisi Humas;Staff;3.14
275;anindita;Divisi Humas;Staff;3.02
276;ario;Divisi Humas;Staff;2.69
277;hendy;Divisi Humas;Staff;2.61
278;damayanti;Divisi Humas;Staff;3.69
279;esti;Divisi Humas;Staff;3.88
280;elly;Divisi Humas;Staff;3.12
281;utama;Divisi Humas;Staff;3.57
282;miftahul;Divisi Humas;Staff;3.09
283;emy;Divisi Humas;Staff;2.62
284;olivia;Divisi Humas;Staff;2.88
285;pramita;Divisi Humas;Staff;3.72
286;mega;Divisi Humas;Staff;3.03
287;jati;Divisi Humas;Staff;3.26
288;rita;Divisi Humas;Staff;3.07
289;theresia;Divisi Humas;Staff;2.62
290;arini;Divisi Humas;Staff;3.51
291;hanum;Divisi Humas;Staff;3.17
292;oktaviana;Divisi Humas;Staff;3.46
293;taufik;Divisi Humas;Staff;2.6
294;ratna;Divisi Humas;Staff;3.33
295;tanjung;Divisi Humas;Staff;3.59
296;evy;Divisi Humas;Staff;3.18
297;cinta;Divisi Humas;Staff;2.54
298;elfrida;Divisi Humas;Staff;2.88
299;utami;Divisi Humas;Staff;3.73
300;kartika;Divisi Logistik;Ketua Divisi;3.53
301;seto;Divisi Logistik;Staff;2.52
302;piter;Divisi Logistik;Staff;3.69
303;wenny;Divisi Logistik;Staff;3.71
304;andrian;Divisi Logistik;Staff;3.99
305;dicky;Divisi Logistik;Staff;3.09
306;suci;Divisi Logistik;Staff;3.86
307;aji;Divisi Logistik;Staff;3.92
308;marlina;Divisi Logistik;Staff;3.96
309;ariyanto;Divisi Logistik;Staff;3.63
310;siti;Divisi Logistik;Staff;3.89
311;andre;Divisi Logistik;Staff;3.42
312;kurniasih;Divisi Logistik;Staff;2.93
313;nadia;Divisi Logistik;Staff;2.67
314;rini;Divisi Logistik;Staff;3.32
315;julianti;Divisi Logistik;Staff;2.58
316;kurniawan;Divisi Logistik;Staff;3.39
317;diana;Divisi Logistik;Staff;3.93
318;fransiska;Divisi Logistik;Staff;3.75
319;gede;Divisi Logistik;Staff;2.77
320;isnaini;Divisi Logistik;Staff;3.11
321;wuri;Divisi Logistik;Staff;2.65
322;edwin;Divisi Logistik;Staff;2.76
323;permata;Divisi Logistik;Staff;3.07
324;gina;Divisi Logistik;Staff;2.64
325;mochamad;Divisi Logistik;Staff;2.62
326;sofia;Divisi Logistik;Staff;2.91
327;andreas;Divisi Logistik;Staff;2.73
328;jaya;Divisi Logistik;Staff;3.82
329;vidya;Divisi Logistik;Staff;2.61
330;suryadi;Divisi Logistik;Staff;2.71
331;hutabarat;Divisi Logistik;Staff;3.72
332;andriyani;Divisi Logistik;Staff;3.42
333;murti;Divisi Logistik;Staff;3.72
334;nila;Divisi Logistik;Staff;3.12
335;fitriana;Divisi Logistik;Staff;3.66
336;istiqomah;Divisi Logistik;Staff;2.6
337;sapto;Divisi Logistik;Staff;3.59
338;mutiara;Divisi Logistik;Staff;3.53
339;risma;Divisi Logistik;Staff;2.82
340;agustin;Divisi Logistik;Staff;3.39
341;adriani;Divisi Logistik;Staff;3.45
342;christie;Divisi Logistik;Staff;3.12
343;nelly;Divisi Logistik;Staff;2.68
344;fauzan;Divisi Logistik;Staff;2.63
345;sofyan;Divisi Logistik;Staff;3.22
346;pratama;Divisi Logistik;Staff;2.61
347;susilowati;Divisi Logistik;Staff;3.78
348;nugraheni;Divisi Logistik;Staff;3.78
349;effendi;Divisi Logistik;Staff;3.22
350;irma;Divisi Logistik;Staff;3.27
351;christian;Divisi Logistik;Staff;2.73
352;edi;Divisi Logistik;Staff;2.9
353;irawan;Divisi Logistik;Staff;2.73
354;ahmad;Divisi Logistik;Staff;3.91
355;fanny;Divisi Logistik;Staff;2.55
356;rachma;Divisi Logistik;Staff;3.67
357;yudi;Divisi Logistik;Staff;3.89
358;sugeng;Divisi Logistik;Staff;2.7
359;komang;Divisi Logistik;Staff;3.12
360;iqbal;Divisi Logistik;Staff;3.3
361;pasaribu;Divisi Logistik;Staff;3.88
362;rahmawati;Divisi Logistik;Staff;3.53
363;savitri;Divisi Logistik;Staff;3.66
364;faizah;Divisi Logistik;Staff;2.59
365;puspasari;Divisi Logistik;Staff;3.33
366;aris;Divisi Logistik;Staff;2.93
367;iman;Divisi Logistik;Staff;3.53
368;rima;Divisi Logistik;Staff;2.81
369;angelia;Divisi Logistik;Staff;2.7
370;hanny;Divisi Logistik;Staff;2.7
371;lusiana;Divisi Logistik;Staff;2.92
372;utari;Divisi Logistik;Staff;3.77
373;riska;Divisi Logistik;Staff;3.45
374;rahman;Divisi Logistik;Staff;2.86
375;laura;Divisi Logistik;Staff;3.82
376;yani;Divisi Logistik;Staff;3.75
377;ivan;Divisi Logistik;Staff;2.83
378;budiman;Divisi Logistik;Staff;3.24
379;dinda;Divisi Logistik;Staff;3.86
380;dahlia;Divisi Logistik;Staff;2.84
381;nanik;Divisi Logistik;Staff;3.42
382;wardani;Divisi Logistik;Staff;3.54
383;rudi;Divisi Logistik;Staff;3.66
384;fitri;Divisi Logistik;Staff;3.53
385;ary;Divisi Logistik;Staff;2.99
386;tulus;Divisi Logistik;Staff;3.86
387;sari;Divisi Logistik;Staff;3.54
388;adhi;Divisi Logistik;Staff;2.83
389;wisnu;Divisi Logistik;Staff;2.91
390;eka;Divisi Logistik;Staff;2.88
391;sekar;Divisi Logistik;Staff;3.08
392;firman;Divisi Logistik;Staff;2.99
393;azmi;Divisi Logistik;Staff;3.93
394;andi;Divisi Logistik;Staff;3.59
395;syam;Divisi Logistik;Staff;3.66
396;rika;Divisi Logistik;Staff;3.6
397;kusumawati;Divisi Logistik;Staff;3.43
398;adhitya;Divisi Logistik;Staff;2.71
399;januar;Divisi Logistik;Staff;2.57
