id;nama;divisi;jabatan;ipk
51;maria;Divisi Acara;Staff;3.34
52;neni;Divisi Acara;Staff;3.0
53;rudy;Divisi Acara;Staff;3.99
54;nora;Divisi Acara;Staff;3.94
55;wulan;Divisi Acara;Staff;3.75
56;istiqomah;Divisi Acara;Staff;2.58
57;farida;Divisi Acara;Staff;3.66
58;afrizal;Divisi Acara;Staff;2.96
59;vina;Divisi Acara;Staff;3.34
60;pribadi;Divisi Acara;Staff;3.11
61;oktavia;Divisi Acara;Staff;2.7
62;pasaribu;Divisi Acara;Staff;2.61
63;yusuf;Divisi Acara;Staff;3.94
64;yoga;Divisi Acara;Staff;3.12
65;sihombing;Divisi Acara;Staff;3.29
66;ulfah;Divisi Acara;Staff;3.19
67;sukma;Divisi Acara;Staff;3.32
68;friska;Divisi Acara;Staff;3.4
69;sofyan;Divisi Acara;Staff;2.85
70;rangga;Divisi Acara;Staff;3.63
71;novalia;Divisi Acara;Staff;3.36
72;karlina;Divisi Acara;Staff;3.08
73;ratih;Divisi Acara;Staff;3.25
74;yenni;Divisi Acara;Staff;3.94
75;nanik;Divisi Acara;Staff;3.52
76;satria;Divisi Acara;Staff;2.88
77;endang;Divisi Acara;Staff;3.1
78;heru;Divisi Acara;Staff;3.0
79;yuliani;Divisi Acara;Staff;2.77
80;yulita;Divisi Acara;Staff;2.54
81;adit;Divisi Acara;Staff;2.53
82;mariana;Divisi Acara;Staff;3.81
83;agustini;Divisi Acara;Staff;2.85
84;raden;Divisi Acara;Staff;3.39
85;willy;Divisi Acara;Staff;2.71
86;aisyah;Divisi Acara;Staff;3.99
87;era;Divisi Acara;Staff;3.68
88;luqman;Divisi Acara;Staff;3.46
89;veronika;Divisi Acara;Staff;3.59
90;ginanjar;Divisi Acara;Staff;3.01
91;pradipta;Divisi Acara;Staff;3.68
92;achmad;Divisi Acara;Staff;3.55
93;leny;Divisi Acara;Staff;2.95
94;panji;Divisi Acara;Staff;2.85
95;ningsih;Divisi Acara;Staff;3.49
96;maryati;Divisi Acara;Staff;3.6
97;farah;Divisi Acara;Staff;3.12
98;ema;Divisi Acara;Staff;3.57
99;irfan;Divisi Acara;Staff;3.04
100;aini;Divisi Acara;Staff;3.3
101;apriyani;Divisi Acara;Staff;3.42
102;dewi;Divisi Acara;Staff;3.15
103;suryani;Divisi Acara;Staff;3.0
104;anton;Divisi Acara;Staff;3.15
105;rama;Divisi Acara;Staff;2.75
106;adipati;Divisi Acara;Staff;3.3
107;setyawan;Divisi Acara;Staff;3.29
108;sitorus;Divisi Acara;Staff;2.81
109;ika;Divisi Acara;Staff;2.52
110;yudi;Divisi Acara;Staff;3.98
111;titin;Divisi Acara;Staff;3.4
112;aprianto;Divisi Acara;Staff;3.48
113;risa;Divisi Acara;Staff;3.19
114;gultom;Divisi Acara;Staff;2.76
115;kusumawati;Divisi Acara;Staff;3.25
116;setiawan;Divisi Acara;Staff;3.15
117;angga;Divisi Acara;Staff;3.52
118;anggraeni;Divisi Acara;Staff;2.52
119;sahat;Divisi Acara;Staff;2.51
120;januar;Divisi Acara;Staff;2.86
121;hakim;Divisi Acara;Staff;2.67
122;lala;Divisi Acara;Staff;3.64
123;pratama;Divisi Acara;Staff;2.56
124;murni;Divisi Acara;Staff;2.79
125;utomo;Divisi Acara;Staff;3.75
126;anugrah;Divisi Acara;Staff;3.47
127;ani;Divisi Acara;Staff;2.99
128;harry;Divisi Acara;Staff;3.69
129;nyoman;Divisi Acara;Staff;2.64
130;daniel;Divisi Acara;Staff;2.96
131;rahmad;Divisi Acara;Staff;3.45
132;natalia;Divisi Acara;Staff;3.68
133;syamsul;Divisi Acara;Staff;3.93
134;shinta;Divisi Acara;Staff;3.37
135;vita;Divisi Acara;Staff;3.71
136;margaretha;Divisi Acara;Staff;3.22
137;lidia;Divisi Acara;Staff;3.23
138;kurniati;Divisi Acara;Staff;2.51
139;cahyadi;Divisi Acara;Staff;3.69
140;mohammad;Divisi Acara;Staff;2.89
141;nita;Divisi Acara;Staff;2.57
142;sri;Divisi Acara;Staff;2.75
143;puspasari;Divisi Acara;Staff;2.86
144;toni;Divisi Acara;Staff;3.98
145;yuniarti;Divisi Acara;Staff;2.55
146;fauzan;Divisi Acara;Staff;4.0
147;kukuh;Divisi Acara;Staff;3.85
148;mega;Divisi Acara;Staff;3.46
149;fitriana;Divisi Acara;Staff;3.51
150;firdaus;Divisi Acara;Staff;3.04
151;deri;Divisi Acara;Staff;3.82
152;rosa;Divisi Acara;Staff;3.6
153;nadia;Divisi Acara;Staff;3.8
154;muchamad;Divisi Acara;Staff;3.32
155;yunia;Divisi Acara;Staff;3.83
156;mei;Divisi Acara;Staff;3.07
157;azizah;Divisi Acara;Staff;3.0
158;devita;Divisi Acara;Staff;2.6
159;ria;Divisi Acara;Staff;3.42
160;purwanto;Divisi Acara;Staff;2.62
161;ernawati;Divisi Acara;Staff;3.78
162;adhitya;Divisi Acara;Staff;2.58
163;sulistyowati;Divisi Acara;Staff;3.67
164;ary;Divisi Acara;Staff;2.97
165;dina;Divisi Acara;Staff;2.66
166;meita;Divisi Acara;Staff;3.31
167;utami;Divisi Acara;Staff;3.13
168;ratnawati;Divisi Acara;Staff;3.6
169;ferry;Divisi Acara;Staff;3.97
170;hendro;Divisi Acara;Staff;3.24
171;febrian;Divisi Acara;Staff;3.34
172;saputra;Divisi Acara;Staff;2.76
173;irawan;Divisi Acara;Staff;2.73
174;fitriyani;Divisi Acara;Staff;3.24
175;kharisma;Divisi Acara;Staff;3.85
176;iskandar;Divisi Acara;Staff;3.09
177;bahri;Divisi Acara;Staff;3.35
178;kusumastuti;Divisi Acara;Staff;3.5
179;tommy;Divisi Acara;Staff;3.85
180;tri;Divisi Acara;Staff;2.55
181;riki;Divisi Acara;Staff;3.9
182;ivan;Divisi Acara;Staff;3.22
183;andre;Divisi Acara;Staff;2.66
184;norma;Divisi Acara;Staff;2.68
185;ramadhani;Divisi Acara;Staff;3.24
186;magdalena;Divisi Acara;Staff;2.5
187;mayang;Divisi Acara;Staff;2.75
188;husni;Divisi Acara;Staff;2.91
189;nila;Divisi Acara;Staff;2.6
190;sartika;Divisi Acara;Staff;2.56
191;okta;Divisi Acara;Staff;3.32
192;andry;Divisi Acara;Staff;3.72
193;adityo;Divisi Acara;Staff;3.36
194;debby;Divisi Acara;Staff;3.59
195;siregar;Divisi Acara;Staff;3.83
196;rahmadhani;Divisi Acara;Staff;3.61
197;hari;Divisi Acara;Staff;2.7
198;kartini;Divisi Acara;Staff;2.57
199;benny;Divisi Acara;Staff;3.47
200;agung;Divisi Acara;Staff;3.9
201;yuli;Divisi Acara;Staff;3.4
202;fera;Divisi Acara;Staff;2.87
203;fitra;Divisi Acara;Staff;3.32
204;annisa;Divisi Acara;Staff;3.85
205;nuraini;Divisi Acara;Staff;2.76
206;samuel;Divisi Acara;Staff;3.93
207;mutia;Divisi Acara;Staff;2.84
208;nadya;Divisi Acara;Staff;3.31
209;arisandi;Divisi Acara;Staff;3.88
210;danu;Divisi Acara;Staff;3.33
211;grace;Divisi Acara;Staff;2.55
212;olivia;Divisi Acara;Staff;2.88
213;agustinus;Divisi Acara;Staff;3.92
214;muhammad;Divisi Acara;Staff;3.11
215;aditya;Divisi Acara;Staff;2.71
216;raditya;Divisi Acara;Staff;3.11
217;debora;Divisi Acara;Staff;2.85
218;suryadi;Divisi Acara;Staff;3.14
219;mustika;Divisi Acara;Staff;3.54
220;randy;Divisi Acara;Staff;3.19
221;afriani;Divisi Acara;Staff;2.73
222;christina;Divisi Acara;Staff;3.21
223;setia;Divisi Acara;Staff;3.41
224;henry;Divisi Acara;Staff;3.87
225;kurnia;Divisi Acara;Staff;3.92
226;putri;Divisi Acara;Staff;3.19
227;abdullah;Divisi Acara;Staff;2.65
228;ragil;Divisi Acara;Staff;2.89
229;hartati;Divisi Acara;Staff;2.96
230;syarifah;Divisi Acara;Staff;3.31
231;bayu;Divisi Acara;Staff;3.45
232;nelly;Divisi Acara;Staff;3.26
233;yanuar;Divisi Acara;Staff;3.21
234;mulia;Divisi Acara;Staff;3.95
235;tyas;Divisi Acara;Staff;3.57
236;desti;Divisi Acara;Staff;3.61
237;octaviani;Divisi Acara;Staff;3.45
238;irvan;Divisi Acara;Staff;3.89
239;jati;Divisi Acara;Staff;3.83
240;hartono;Divisi Acara;Staff;2.68
241;riyadi;Divisi Acara;Staff;3.62
242;wira;Divisi Acara;Staff;3.72
243;diyah;Divisi Acara;Staff;3.95
244;sinaga;Divisi Acara;Staff;3.84
245;yan;Divisi Acara;Staff;3.5
246;roni;Divisi Acara;Staff;3.7
247;niken;Divisi Acara;Staff;3.51
248;sapta;Divisi Acara;Staff;3.06
249;rian;Divisi Acara;Staff;3.57
250;teguh;Divisi Acara;Staff;2.77
251;maulana;Divisi Acara;Staff;3.05
252;febrina;Divisi Acara;Staff;3.18
253;guntur;Divisi Acara;Staff;3.9
254;apriyanti;Divisi Acara;Staff;2.53
255;atika;Divisi Acara;Staff;3.91
256;esti;Divisi Acara;Staff;2.87
257;setiadi;Divisi Acara;Staff;3.64
258;siahaan;Divisi Acara;Staff;2.59
259;ima;Divisi Acara;Staff;3.81
260;utama;Divisi Acara;Staff;3.11
261;dahlia;Divisi Acara;Staff;3.36
262;ketut;Divisi Acara;Staff;3.98
263;nurul;Divisi Acara;Staff;3.77
264;fransisca;Divisi Acara;Staff;3.62
265;wibowo;Divisi Acara;Staff;2.86
266;hesti;Divisi Acara;Staff;2.72
267;iwan;Divisi Acara;Staff;3.99
268;yuni;Divisi Acara;Staff;2.9
269;ervina;Divisi Acara;Staff;2.79
270;mira;Divisi Acara;Staff;3.05
271;suci;Divisi Acara;Staff;3.84
272;pradana;Divisi Acara;Staff;3.75
273;astrid;Divisi Acara;Staff;3.43
274;rachma;Divisi Acara;Staff;3.69
275;susilowati;Divisi Acara;Staff;3.46
276;christy;Divisi Acara;Staff;3.62
277;susanti;Divisi Acara;Staff;3.19
278;liza;Divisi Acara;Staff;3.11
279;tirta;Divisi Acara;Staff;2.81
280;palupi;Divisi Humas;Ketua Divisi;3.43
281;david;Divisi Humas;Staff;3.04
282;sitti;Divisi Humas;Staff;3.06
283;adriani;Divisi Humas;Staff;3.88
284;wulansari;Divisi Humas;Staff;2.7
285;yuliana;Divisi Humas;Staff;3.21
286;fauziah;Divisi Humas;Staff;3.79
287;prasetyo;Divisi Humas;Staff;2.68
288;herman;Divisi Humas;Staff;3.43
289;betty;Divisi Humas;Staff;3.86
290;rosita;Divisi Humas;Staff;3.55
291;winda;Divisi Humas;Staff;3.0
292;irna;Divisi Humas;Staff;3.56
293;indrawan;Divisi Humas;Staff;3.23
294;rachman;Divisi Humas;Staff;3.2
295;iman;Divisi Humas;Staff;3.56
296;wahyuni;Divisi Humas;Staff;2.72
297;permatasari;Divisi Humas;Staff;2.57
298;ali;Divisi Humas;Staff;2.61
299;rahmah;Divisi Humas;Staff;2.7
300;noviyanti;Divisi Humas;Staff;3.26
301;syahrul;Divisi Humas;Staff;3.46
302;wati;Divisi Humas;Staff;3.01
303;christian;Divisi Humas;Staff;3.66
304;isnaini;Divisi Humas;Staff;3.35
305;saputro;Divisi Humas;Staff;3.42
306;aminah;Divisi Humas;Staff;3.96
307;sari;Divisi Humas;Staff;3.47
308;napitupulu;Divisi Humas;Staff;2.72
309;mulya;Divisi Humas;Staff;3.23
310;sandi;Divisi Humas;Staff;2.69
311;erwin;Divisi Humas;Staff;3.14
312;kurniasari;Divisi Humas;Staff;2.91
313;irawati;Divisi Humas;Staff;3.97
314;umar;Divisi Humas;Staff;3.64
315;alex;Divisi Humas;Staff;2.69
316;eko;Divisi Humas;Staff;3.17
317;eddy;Divisi Humas;Staff;3.43
318;simbolon;Divisi Humas;Staff;3.88
319;yanti;Divisi Humas;Staff;2.63
320;iqbal;Divisi Humas;Staff;3.11
321;sanjaya;Divisi Humas;Staff;3.87
322;kurniawati;Divisi Humas;Staff;3.6
323;widi;Divisi Humas;Staff;2.84
324;dono;Divisi Humas;Staff;3.88
325;gusti;Divisi Humas;Staff;2.97
326;anna;Divisi Humas;Staff;3.35
327;riska;Divisi Humas;Staff;2.99
328;hani;Divisi Humas;Staff;2.7
329;wulandari;Divisi Humas;Staff;2.71
330;yun;Divisi Humas;Staff;3.79
331;krisna;Divisi Humas;Staff;2.63
332;andina;Divisi Humas;Staff;3.02
333;bunga;Divisi Humas;Staff;3.56
334;arista;Divisi Humas;Staff;3.4
335;erna;Divisi Humas;Staff;3.18
336;astria;Divisi Humas;Staff;3.64
337;kumala;Divisi Humas;Staff;3.46
338;wisnu;Divisi Humas;Staff;2.67
339;aria;Divisi Humas;Staff;2.89
340;mochammad;Divisi Humas;Staff;2.59
341;ariyanto;Divisi Humas;Staff;3.89
342;nana;Divisi Humas;Staff;2.51
343;arif;Divisi Humas;Staff;3.96
344;adinda;Divisi Humas;Staff;2.93
345;simatupang;Divisi Humas;Staff;3.71
346;huda;Divisi Humas;Staff;3.19
347;anggara;Divisi Humas;Staff;3.49
348;yohana;Divisi Humas;Staff;2.66
349;risky;Divisi Humas;Staff;3.08
350;puri;Divisi Humas;Staff;3.33
351;latifah;Divisi Humas;Staff;3.01
352;himawan;Divisi Humas;Staff;3.71
353;soraya;Divisi Humas;Staff;3.7
354;lydia;Divisi Humas;Staff;3.82
355;herlina;Divisi Humas;Staff;3.54
356;permana;Divisi Humas;Staff;3.94
357;derry;Divisi Humas;Staff;3.38
358;safitri;Divisi Humas;Staff;3.17
359;monica;Divisi Humas;Staff;2.61
360;asep;Divisi Humas;Staff;2.66
361;wahyuningsih;Divisi Humas;Staff;3.46
362;firmansyah;Divisi Humas;Staff;2.93
363;jaya;Divisi Humas;Staff;2.9
364;dodi;Divisi Humas;Staff;2.65
365;ana;Divisi Humas;Staff;2.56
366;edy;Divisi Humas;Staff;3.61
367;cahya;Divisi Humas;Staff;3.98
368;mukti;Divisi Humas;Staff;3.49
369;theresia;Divisi Humas;Staff;2.94
370;nurhayati;Divisi Humas;Staff;3.28
371;henny;Divisi Humas;Staff;3.65
372;khairunnisa;Divisi Humas;Staff;2.93
373;galih;Divisi Humas;Staff;3.79
374;dewa;Divisi Humas;Staff;3.81
375;dyah;Divisi Humas;Staff;3.1
376;agustin;Divisi Humas;Staff;2.55
377;puspita;Divisi Humas;Staff;3.24
378;andreas;Divisi Humas;Staff;3.91
379;widiastuti;Divisi Humas;Staff;3.94
380;tarigan;Divisi Humas;Staff;2.63
381;ikhsan;Divisi Humas;Staff;3.55
382;manik;Divisi Humas;Staff;3.22
383;aryo;Divisi Humas;Staff;3.54
384;ryan;Divisi Humas;Staff;3.06
385;dita;Divisi Humas;Staff;3.45
386;pipit;Divisi Humas;Staff;3.89
387;savitri;Divisi Humas;Staff;3.33
388;husnul;Divisi Humas;Staff;3.76
389;ambarwati;Divisi Humas;Staff;3.17
390;hana;Divisi Humas;Staff;3.63
391;amanda;Divisi Humas;Staff;2.55
392;elisabeth;Divisi Humas;Staff;3.73
393;ayuningtyas;Divisi Humas;Staff;3.23
394;prima;Divisi Humas;Staff;3.01
395;listya;Divisi Humas;Staff;3.03
396;lusiana;Divisi Humas;Staff;3.77
397;syafitri;Divisi Humas;Staff;2.6
398;aji;Divisi Humas;Staff;3.87
399;hidayati;Divisi Humas;Staff;3.85
400;widia;Divisi Humas;Staff;3.02
401;rika;Divisi Humas;Staff;3.23
402;mas;Divisi Humas;Staff;3.02
403;marlina;Divisi Humas;Staff;2.6
404;isma;Divisi Humas;Staff;3.93
405;dhian;Divisi Humas;Staff;3.5
406;renny;Divisi Humas;Staff;3.82
407;vidya;Divisi Humas;Staff;3.78
408;andriyani;Divisi Humas;Staff;2.92
409;rima;Divisi Humas;Staff;2.8
410;wibisono;Divisi Humas;Staff;3.55
411;trisna;Divisi Humas;Staff;2.53
412;alif;Divisi Humas;Staff;3.25
413;azhar;Divisi Humas;Staff;3.57
414;febrianto;Divisi Humas;Staff;3.3
415;nurmala;Divisi Humas;Staff;3.86
416;asih;Divisi Humas;Staff;3.61
417;feri;Divisi Humas;Staff;3.43
418;mandasari;Divisi Humas;Staff;3.26
419;widyastuti;Divisi Humas;Staff;3.8
420;purnomo;Divisi Humas;Staff;2.54
421;slamet;Divisi Humas;Staff;3.96
422;dharma;Divisi Humas;Staff;3.59
423;halim;Divisi Humas;Staff;3.47
424;hikmah;Divisi Humas;Staff;3.55
425;cindy;Divisi Humas;Staff;3.68
426;rully;Divisi Humas;Staff;2.65
427;rahmi;Divisi Humas;Staff;3.17
428;aditia;Divisi Humas;Staff;3.04
429;hery;Divisi Humas;Staff;3.13
430;ardian;Divisi Humas;Staff;3.08
431;nurjanah;Divisi Humas;Staff;2.74
432;sandy;Divisi Humas;Staff;3.58
433;santi;Divisi Humas;Staff;2.62
434;luthfi;Divisi Humas;Staff;2.92
435;rio;Divisi Humas;Staff;2.98
436;yogi;Divisi Humas;Staff;2.77
437;damayanti;Divisi Humas;Staff;3.55
438;faizah;Divisi Humas;Staff;3.76
439;iin;Divisi Humas;Staff;2.55
440;fanny;Divisi Humas;Staff;2.62
441;nurhasanah;Divisi Humas;Staff;2.93
442;tria;Divisi Humas;Staff;2.54
443;widyaningrum;Divisi Humas;Staff;2.54
444;arya;Divisi Humas;Staff;3.6
445;fitriani;Divisi Humas;Staff;2.75
446;aryani;Divisi Humas;Staff;3.41
447;yani;Divisi Humas;Staff;3.15
448;made;Divisi Humas;Staff;3.84
449;hadi;Divisi Humas;Staff;3.91
450;rifki;Divisi Humas;Staff;2.75
451;lubis;Divisi Humas;Staff;3.24
452;hasanah;Divisi Humas;Staff;3.7
453;aulia;Divisi Humas;Staff;2.58
454;permata;Divisi Humas;Staff;3.43
455;wenny;Divisi Humas;Staff;3.89
456;bambang;Divisi Humas;Staff;2.72
457;intan;Divisi Humas;Staff;3.96
458;cahyo;Divisi Humas;Staff;3.99
459;aries;Divisi Humas;Staff;3.53
460;amalia;Divisi Humas;Staff;3.87
461;ramadhan;Divisi Humas;Staff;2.77
462;deasy;Divisi Humas;Staff;3.87
463;satrio;Divisi Humas;Staff;3.81
464;erik;Divisi Humas;Staff;3.24
465;faizal;Divisi Humas;Staff;2.54
466;dika;Divisi Humas;Staff;2.83
467;fatimah;Divisi Humas;Staff;3.57
468;hermanto;Divisi Humas;Staff;4.0
469;fitrah;Divisi Humas;Staff;3.78
470;melati;Divisi Humas;Staff;2.74
471;uswatun;Divisi Humas;Staff;3.72
472;cahyani;Divisi Humas;Staff;3.85
473;mochamad;Divisi Humas;Staff;3.06
474;riana;Divisi Humas;Staff;3.97
475;hanny;Divisi Humas;Staff;3.93
476;diah;Divisi Humas;Staff;3.35
477;hanna;Divisi Humas;Staff;2.74
478;arifah;Divisi Humas;Staff;2.52
479;dedi;Divisi Humas;Staff;3.94
480;sapto;Divisi Humas;Staff;2.86
481;emy;Divisi Humas;Staff;3.26
482;febrianti;Divisi Humas;Staff;3.36
483;aprilia;Divisi Humas;Staff;3.93
484;fikri;Divisi Humas;Staff;3.77
485;sigit;Divisi Humas;Staff;3.83
486;arum;Divisi Humas;Staff;2.68
487;lestari;Divisi Humas;Staff;2.82
488;rani;Divisi Humas;Staff;3.75
489;rachmad;Divisi Humas;Staff;2.56
490;purwaningsih;Divisi Humas;Staff;3.65
491;vera;Divisi Humas;Staff;3.78
492;lilis;Divisi Humas;Staff;3.75
493;juni;Divisi Humas;Staff;3.85
494;nur;Divisi Humas;Staff;3.75
495;pertiwi;Divisi Humas;Staff;2.99
496;larasati;Divisi Humas;Staff;2.87
497;rizki;Divisi Humas;Staff;3.19
498;novita;Divisi Humas;Staff;2.99
499;danang;Divisi Humas;Staff;2.68
500;kumalasari;Divisi Humas;Staff;3.99
501;mahardika;Divisi Humas;Staff;3.28
502;satya;Divisi Humas;Staff;3.31
503;darmawan;Divisi Humas;Staff;3.13
504;anwar;Divisi Humas;Staff;3.28
505;puspa;Divisi Humas;Staff;3.46
506;fenny;Divisi Humas;Staff;2.59
507;manurung;Divisi Humas;Staff;3.83
508;titis;Divisi Humas;Staff;3.99
509;ratri;Divisi Humas;Staff;2.99
510;restu;Divisi Humas;Staff;3.4
511;hanum;Divisi Humas;Staff;3.97
512;indra;Divisi Humas;Staff;2.74
513;dinda;Divisi Humas;Staff;3.1
514;windy;Divisi Humas;Staff;3.83
515;yulianto;Divisi Humas;Staff;3.55
516;mahendra;Divisi Humas;Staff;2.53
517;mohamad;Divisi Humas;Staff;3.72
518;andhika;Divisi Humas;Staff;3.28
519;wardani;Divisi Humas;Staff;3.1
520;ariyanti;Divisi Humas;Staff;2.86
521;christine;Divisi Humas;Staff;3.97
522;septiani;Divisi Humas;Staff;3.97
523;dani;Divisi Humas;Staff;3.96
524;setyo;Divisi Logistik;Ketua Divisi;3.53
525;edi;Divisi Logistik;Staff;2.88
526;ahmad;Divisi Logistik;Staff;3.62
527;michael;Divisi Logistik;Staff;3.12
528;bangun;Divisi Logistik;Staff;3.0
529;herry;Divisi Logistik;Staff;2.53
530;junita;Divisi Logistik;Staff;3.49
531;muhamad;Divisi Logistik;Staff;2.68
532;rendy;Divisi Logistik;Staff;2.86
533;gita;Divisi Logistik;Staff;3.59
534;prabowo;Divisi Logistik;Staff;3.85
535;nanang;Divisi Logistik;Staff;3.2
536;devi;Divisi Logistik;Staff;3.4
537;dona;Divisi Logistik;Staff;2.6
538;eliza;Divisi Logistik;Staff;2.52
539;hendra;Divisi Logistik;Staff;3.21
540;septiana;Divisi Logistik;Staff;3.12
541;oktaviani;Divisi Logistik;Staff;3.89
542;rini;Divisi Logistik;Staff;2.83
543;novianti;Divisi Logistik;Staff;3.83
544;andika;Divisi Logistik;Staff;3.58
545;pamungkas;Divisi Logistik;Staff;2.83
546;kusuma;Divisi Logistik;Staff;3.27
547;putra;Divisi Logistik;Staff;3.94
548;eri;Divisi Logistik;Staff;3.48
549;wijayanto;Divisi Logistik;Staff;3.39
550;wanda;Divisi Logistik;Staff;3.69
551;veronica;Divisi Logistik;Staff;2.83
552;merry;Divisi Logistik;Staff;3.21
553;nisa;Divisi Logistik;Staff;3.45
554;kartika;Divisi Logistik;Staff;3.37
555;febri;Divisi Logistik;Staff;2.88
556;reny;Divisi Logistik;Staff;2.9
557;handoko;Divisi Logistik;Staff;3.56
558;muslim;Divisi Logistik;Staff;3.58
559;nugraheni;Divisi Logistik;Staff;3.23
560;alfian;Divisi Logistik;Staff;3.66
561;rinaldi;Divisi Logistik;Staff;3.86
562;yohanes;Divisi Logistik;Staff;2.98
563;paramita;Divisi Logistik;Staff;2.86
564;riza;Divisi Logistik;Staff;3.29
565;ayu;Divisi Logistik;Staff;3.22
566;zulfikar;Divisi Logistik;Staff;3.61
567;siagian;Divisi Logistik;Staff;3.01
568;kristina;Divisi Logistik;Staff;2.83
569;nani;Divisi Logistik;Staff;2.53
570;rahayu;Divisi Logistik;Staff;3.31
571;roza;Divisi Logistik;Staff;3.7
572;vivi;Divisi Logistik;Staff;2.97
573;fernando;Divisi Logistik;Staff;3.61
574;tantri;Divisi Logistik;Staff;2.79
575;fauzi;Divisi Logistik;Staff;3.43
576;sani;Divisi Logistik;Staff;3.99
577;tambunan;Divisi Logistik;Staff;3.56
578;kadek;Divisi Logistik;Staff;3.95
579;resti;Divisi Logistik;Staff;3.67
580;ririn;Divisi Logistik;Staff;2.66
581;riyanto;Divisi Logistik;Staff;3.09
582;dede;Divisi Logistik;Staff;3.23
583;rizka;Divisi Logistik;Staff;2.83
584;hendrik;Divisi Logistik;Staff;3.11
585;sinta;Divisi Logistik;Staff;3.49
586;selly;Divisi Logistik;Staff;3.81
587;asti;Divisi Logistik;Staff;2.68
588;siska;Divisi Logistik;Staff;2.73
589;rudi;Divisi Logistik;Staff;3.91
590;arie;Divisi Logistik;Staff;3.17
591;arini;Divisi Logistik;Staff;3.23
592;tulus;Divisi Logistik;Staff;3.2
593;singgih;Divisi Logistik;Staff;3.16
594;syam;Divisi Logistik;Staff;3.74
595;purba;Divisi Logistik;Staff;2.71
596;komalasari;Divisi Logistik;Staff;2.89
597;hanifah;Divisi Logistik;Staff;2.56
598;yenny;Divisi Logistik;Staff;3.31
599;mardiana;Divisi Logistik;Staff;3.09
600;lina;Divisi Logistik;Staff;3.22
601;anggraini;Divisi Logistik;Staff;3.93
602;kartikasari;Divisi Logistik;Staff;3.96
603;dini;Divisi Logistik;Staff;2.78
604;andriani;Divisi Logistik;Staff;3.38
605;ariani;Divisi Logistik;Staff;3.58
606;martin;Divisi Logistik;Staff;3.04
607;susanto;Divisi Logistik;Staff;2.83
608;noor;Divisi Logistik;Staff;3.5
609;ardi;Divisi Logistik;Staff;3.25
610;aris;Divisi Logistik;Staff;3.51
611;santy;Divisi Logistik;Staff;3.02
612;rosalina;Divisi Logistik;Staff;2.91
613;pramita;Divisi Logistik;Staff;3.13
614;anggia;Divisi Logistik;Staff;3.73
615;wardhani;Divisi Logistik;Staff;2.83
616;suryo;Divisi Logistik;Staff;2.78
617;dimas;Divisi Logistik;Staff;2.93
618;aziz;Divisi Logistik;Staff;3.65
619;sirait;Divisi Logistik;Staff;2.58
620;baskoro;Divisi Logistik;Staff;3.73
621;aan;Divisi Logistik;Staff;3.24
622;melisa;Divisi Logistik;Staff;3.84
623;christin;Divisi Logistik;Staff;2.99
624;julianti;Divisi Logistik;Staff;3.1
625;adrian;Divisi Logistik;Staff;3.1
626;leni;Divisi Logistik;Staff;2.66
627;ardiansyah;Divisi Logistik;Staff;3.33
