id;nama;divisi;jabatan;ipk
228;lina;Divisi Acara;Staff;3.25
229;erlina;Divisi Acara;Staff;3.0
230;ikhsan;Divisi Acara;Staff;3.18
231;tarigan;Divisi Acara;Staff;3.71
232;yuniarti;Divisi Acara;Staff;3.99
233;adi;Divisi Acara;Staff;2.83
234;husnul;Divisi Acara;Staff;2.66
235;mulia;Divisi Acara;Staff;2.63
236;yuliana;Divisi Acara;Staff;3.21
237;helmi;Divisi Acara;Staff;3.02
238;henry;Divisi Acara;Staff;3.27
239;setia;Divisi Acara;Staff;2.86
240;sakti;Divisi Acara;Staff;2.75
241;widi;Divisi Acara;Staff;3.89
242;yusuf;Divisi Acara;Staff;2.83
243;setyaningsih;Divisi Acara;Staff;3.71
244;hanna;Divisi Acara;Staff;3.62
245;pramono;Divisi Acara;Staff;3.4
246;rizka;Divisi Acara;Staff;3.96
247;ridho;Divisi Acara;Staff;2.75
248;diah;Divisi Acara;Staff;2.63
249;vina;Divisi Acara;Staff;2.74
250;setiadi;Divisi Acara;Staff;3.25
251;fuad;Divisi Acara;Staff;2.76
252;ajeng;Divisi Acara;Staff;3.76
253;ratnawati;Divisi Acara;Staff;2.53
254;bima;Divisi Acara;Staff;3.17
255;syamsul;Divisi Acara;Staff;3.26
256;yohanes;Divisi Acara;Staff;2.79
257;oktarina;Divisi Acara;Staff;3.34
258;farida;Divisi Acara;Staff;3.69
259;mita;Divisi Acara;Staff;3.47
260;widhi;Divisi Acara;Staff;3.04
261;hendra;Divisi Acara;Staff;3.0
262;nasution;Divisi Acara;Staff;3.15
263;ramadhani;Divisi Acara;Staff;2.66
264;irwan;Divisi Acara;Staff;2.99
265;lestari;Divisi Acara;Staff;3.46
266;angelina;Divisi Acara;Staff;3.62
267;ferry;Divisi Acara;Staff;2.68
268;devy;Divisi Acara;Staff;3.46
269;annisa;Divisi Acara;Staff;3.62
270;anton;Divisi Acara;Staff;3.02
271;wirawan;Divisi Acara;Staff;2.94
272;debora;Divisi Acara;Staff;2.99
273;dhani;Divisi Acara;Staff;3.46
274;betty;Divisi Acara;Staff;3.14
275;anindita;Divisi Acara;Staff;3.02
276;ario;Divisi Acara;Staff;2.69
277;hendy;Divisi Acara;Staff;2.61
278;damayanti;Divisi Acara;Staff;3.69
279;esti;Divisi Acara;Staff;3.88
280;elly;Divisi Acara;Staff;3.12
281;utama;Divisi Acara;Staff;3.57
282;miftahul;Divisi Acara;Staff;3.09
283;emy;Divisi Acara;Staff;2.62
284;olivia;Divisi Acara;Staff;2.88
285;pramita;Divisi Acara;Staff;3.72
286;mega;Divisi Acara;Staff;3.03
287;jati;Divisi Acara;Staff;3.26
288;rita;Divisi Acara;Staff;3.07
289;theresia;Divisi Acara;Staff;2.62
290;arini;Divisi Acara;Staff;3.51
291;hanum;Divisi Acara;Staff;3.17
292;oktaviana;Divisi Acara;Staff;3.46
293;taufik;Divisi Acara;Staff;2.6
294;ratna;Divisi Acara;Staff;3.33
295;tanjung;Divisi Acara;Staff;3.59
296;evy;Divisi Acara;Staff;3.18
297;cinta;Divisi Acara;Staff;2.54
298;elfrida;Divisi Acara;Staff;2.88
299;utami;Divisi Acara;Staff;3.73
300;kartika;Divisi Acara;Staff;3.53
301;seto;Divisi Acara;Staff;2.52
302;piter;Divisi Acara;Staff;3.69
303;wenny;Divisi Acara;Staff;3.71
304;andrian;Divisi Acara;Staff;3.99
305;dicky;Divisi Acara;Staff;3.09
306;suci;Divisi Acara;Staff;3.86
307;aji;Divisi Acara;Staff;3.92
308;marlina;Divisi Acara;Staff;3.96
309;ariyanto;Divisi Acara;Staff;3.63
310;siti;Divisi Acara;Staff;3.89
311;andre;Divisi Acara;Staff;3.42
312;kurniasih;Divisi Acara;Staff;2.93
313;nadia;Divisi Acara;Staff;2.67
314;rini;Divisi Acara;Staff;3.32
315;julianti;Divisi Acara;Staff;2.58
316;kurniawan;Divisi Acara;Staff;3.39
317;diana;Divisi Acara;Staff;3.93
318;fransiska;Divisi Acara;Staff;3.75
319;gede;Divisi Acara;Staff;2.77
320;isnaini;Divisi Acara;Staff;3.11
321;wuri;Divisi Acara;Staff;2.65
322;edwin;Divisi Acara;Staff;2.76
323;permata;Divisi Acara;Staff;3.07
324;gina;Divisi Acara;Staff;2.64
325;mochamad;Divisi Acara;Staff;2.62
326;sofia;Divisi Acara;Staff;2.91
327;andreas;Divisi Acara;Staff;2.73
328;jaya;Divisi Acara;Staff;3.82
329;vidya;Divisi Acara;Staff;2.61
330;suryadi;Divisi Acara;Staff;2.71
331;hutabarat;Divisi Acara;Staff;3.72
332;andriyani;Divisi Acara;Staff;3.42
333;murti;Divisi Acara;Staff;3.72
334;nila;Divisi Acara;Staff;3.12
335;fitriana;Divisi Acara;Staff;3.66
336;istiqomah;Divisi Acara;Staff;2.6
337;sapto;Divisi Acara;Staff;3.59
338;mutiara;Divisi Acara;Staff;3.53
339;risma;Divisi Acara;Staff;2.82
340;agustin;Divisi Acara;Staff;3.39
341;adriani;Divisi Acara;Staff;3.45
342;christie;Divisi Acara;Staff;3.12
343;nelly;Divisi Acara;Staff;2.68
344;fauzan;Divisi Acara;Staff;2.63
345;sofyan;Divisi Acara;Staff;3.22
346;pratama;Divisi Acara;Staff;2.61
347;susilowati;Divisi Acara;Staff;3.78
348;nugraheni;Divisi Acara;Staff;3.78
349;effendi;Divisi Acara;Staff;3.22
350;irma;Divisi Acara;Staff;3.27
351;christian;Divisi Acara;Staff;2.73
352;edi;Divisi Acara;Staff;2.9
353;irawan;Divisi Acara;Staff;2.73
354;ahmad;Divisi Acara;Staff;3.91
355;fanny;Divisi Acara;Staff;2.55
356;rachma;Divisi Acara;Staff;3.67
357;yudi;Divisi Acara;Staff;3.89
358;sugeng;Divisi Acara;Staff;2.7
359;komang;Divisi Acara;Staff;3.12
360;iqbal;Divisi Acara;Staff;3.3
361;pasaribu;Divisi Acara;Staff;3.88
362;rahmawati;Divisi Acara;Staff;3.53
363;savitri;Divisi Acara;Staff;3.66
364;faizah;Divisi Acara;Staff;2.59
365;puspasari;Divisi Acara;Staff;3.33
366;aris;Divisi Acara;Staff;2.93
367;iman;Divisi Acara;Staff;3.53
368;rima;Divisi Acara;Staff;2.81
369;angelia;Divisi Acara;Staff;2.7
370;hanny;Divisi Acara;Staff;2.7
371;lusiana;Divisi Acara;Staff;2.92
372;utari;Divisi Acara;Staff;3.77
373;riska;Divisi Acara;Staff;3.45
374;rahman;Divisi Acara;Staff;2.86
375;laura;Divisi Acara;Staff;3.82
376;yani;Divisi Acara;Staff;3.75
377;ivan;Divisi Acara;Staff;2.83
378;budiman;Divisi Acara;Staff;3.24
379;dinda;Divisi Acara;Staff;3.86
380;dahlia;Divisi Acara;Staff;2.84
381;nanik;Divisi Acara;Staff;3.42
382;wardani;Divisi Acara;Staff;3.54
383;rudi;Divisi Acara;Staff;3.66
384;fitri;Divisi Acara;Staff;3.53
385;ary;Divisi Acara;Staff;2.99
386;tulus;Divisi Acara;Staff;3.86
387;sari;Divisi Acara;Staff;3.54
388;adhi;Divisi Acara;Staff;2.83
389;wisnu;Divisi Acara;Staff;2.91
390;eka;Divisi Acara;Staff;2.88
391;sekar;Divisi Acara;Staff;3.08
392;firman;Divisi Acara;Staff;2.99
393;azmi;Divisi Acara;Staff;3.93
394;andi;Divisi Acara;Staff;3.59
395;syam;Divisi Acara;Staff;3.66
396;rika;Divisi Acara;Staff;3.6
397;kusumawati;Divisi Acara;Staff;3.43
398;adhitya;Divisi Acara;Staff;2.71
399;januar;Divisi Acara;Staff;2.57
400;anak;Divisi Humas;Ketua Divisi;3.37
401;friska;Divisi Humas;Staff;2.71
402;baskoro;Divisi Humas;Staff;2.95
403;eny;Divisi Humas;Staff;2.69
404;didi;Divisi Humas;Staff;3.31
405;rosa;Divisi Humas;Staff;3.61
406;martin;Divisi Humas;Staff;2.79
407;christina;Divisi Humas;Staff;3.37
408;hana;Divisi Humas;Staff;3.13
409;yenny;Divisi Humas;Staff;2.78
410;wina;Divisi Humas;Staff;3.35
411;syaiful;Divisi Humas;Staff;3.22
412;rizqi;Divisi Humas;Staff;3.83
413;rina;Divisi Humas;Staff;2.52
414;hermawan;Divisi Humas;Staff;3.75
415;aisyah;Divisi Humas;Staff;3.52
416;heni;Divisi Humas;Staff;2.68
417;tri;Divisi Humas;Staff;2.53
418;ginting;Divisi Humas;Staff;3.47
419;astuti;Divisi Humas;Staff;3.29
420;umi;Divisi Humas;Staff;3.18
421;yuyun;Divisi Humas;Staff;3.03
422;rangga;Divisi Humas;Staff;3.77
423;dian;Divisi Humas;Staff;3.89
424;wibisono;Divisi Humas;Staff;3.31
425;febrianti;Divisi Humas;Staff;2.59
426;faizal;Divisi Humas;Staff;2.76
427;andy;Divisi Humas;Staff;3.87
428;imam;Divisi Humas;Staff;3.47
429;muh.;Divisi Humas;Staff;2.85
430;muchamad;Divisi Humas;Staff;3.1
431;atika;Divisi Humas;Staff;3.47
432;nurina;Divisi Humas;Staff;3.49
433;riki;Divisi Humas;Staff;3.11
434;endang;Divisi Humas;Staff;3.02
435;alam;Divisi Humas;Staff;3.69
436;santi;Divisi Humas;Staff;3.14
437;artha;Divisi Humas;Staff;3.07
438;lita;Divisi Humas;Staff;2.54
439;yunita;Divisi Humas;Staff;4.0
440;herawati;Divisi Humas;Staff;3.5
441;sinta;Divisi Humas;Staff;3.57
442;nurjanah;Divisi Humas;Staff;2.63
443;made;Divisi Humas;Staff;2.81
444;cahyadi;Divisi Humas;Staff;3.15
445;luqman;Divisi Humas;Staff;2.55
446;novalia;Divisi Humas;Staff;3.6
447;dedy;Divisi Humas;Staff;3.41
448;leny;Divisi Humas;Staff;3.92
449;nova;Divisi Humas;Staff;3.74
450;roro;Divisi Humas;Staff;3.8
451;adinda;Divisi Humas;Staff;3.24
452;titis;Divisi Humas;Staff;3.92
453;deddy;Divisi Humas;Staff;3.39
454;debby;Divisi Humas;Staff;3.46
455;handoko;Divisi Humas;Staff;2.94
456;roy;Divisi Humas;Staff;3.91
457;surya;Divisi Humas;Staff;2.55
458;puspitasari;Divisi Humas;Staff;2.87
459;zainal;Divisi Humas;Staff;3.89
460;siska;Divisi Humas;Staff;3.51
461;tita;Divisi Humas;Staff;3.37
462;riski;Divisi Humas;Staff;2.63
463;mardiana;Divisi Humas;Staff;2.83
464;nanda;Divisi Humas;Staff;2.5
465;hari;Divisi Humas;Staff;3.41
466;riyanto;Divisi Humas;Staff;3.82
467;aan;Divisi Humas;Staff;2.61
468;novi;Divisi Humas;Staff;3.02
469;harahap;Divisi Humas;Staff;3.96
470;anis;Divisi Humas;Staff;3.2
471;riri;Divisi Humas;Staff;3.89
472;fikri;Divisi Humas;Staff;2.61
473;haryo;Divisi Humas;Staff;2.58
474;lia;Divisi Humas;Staff;3.99
475;setiawan;Divisi Humas;Staff;3.11
476;meutia;Divisi Humas;Staff;3.67
477;indriani;Divisi Humas;Staff;3.9
478;mutia;Divisi Humas;Staff;3.91
479;mei;Divisi Humas;Staff;3.19
480;asti;Divisi Humas;Staff;3.25
481;farah;Divisi Humas;Staff;3.74
482;leni;Divisi Humas;Staff;2.6
483;galih;Divisi Humas;Staff;2.9
484;marta;Divisi Humas;Staff;3.34
485;ita;Divisi Humas;Staff;3.36
486;ari;Divisi Humas;Staff;3.92
487;tampubolon;Divisi Humas;Staff;3.73
488;doni;Divisi Humas;Staff;3.68
489;desty;Divisi Humas;Staff;2.89
490;miranti;Divisi Humas;Staff;3.65
491;ayuningtyas;Divisi Humas;Staff;3.62
492;sulistyowati;Divisi Humas;Staff;3.81
493;mahardika;Divisi Humas;Staff;3.57
494;wiwik;Divisi Humas;Staff;2.69
495;yan;Divisi Humas;Staff;3.37
496;trisnawati;Divisi Humas;Staff;3.5
497;linda;Divisi Humas;Staff;3.63
498;amir;Divisi Humas;Staff;2.62
499;hidayah;Divisi Humas;Staff;3.55
500;ketut;Divisi Humas;Staff;3.39
501;ariani;Divisi Humas;Staff;3.21
502;meita;Divisi Humas;Staff;2.74
503;anjar;Divisi Humas;Staff;3.05
504;juwita;Divisi Humas;Staff;3.82
505;hasan;Divisi Humas;Staff;3.24
506;joko;Divisi Humas;Staff;3.82
507;purnomo;Divisi Humas;Staff;3.19
508;sukma;Divisi Humas;Staff;3.8
509;anang;Divisi Humas;Staff;3.39
510;megasari;Divisi Humas;Staff;3.94
511;siagian;Divisi Humas;Staff;3.7
512;salman;Divisi Humas;Staff;3.22
513;laila;Divisi Humas;Staff;3.3
514;anggita;Divisi Humas;Staff;2.71
515;oktavia;Divisi Humas;Staff;3.77
516;saputra;Divisi Humas;Staff;3.46
517;arief;Divisi Humas;Staff;2.88
518;anggraini;Divisi Humas;Staff;3.1
519;widiastuti;Divisi Humas;Staff;2.87
520;dewa;Divisi Humas;Staff;2.78
521;rizki;Divisi Humas;Staff;3.99
522;hasibuan;Divisi Humas;Staff;3.84
523;hartono;Divisi Humas;Staff;2.98
524;hayati;Divisi Humas;Staff;3.45
525;restu;Divisi Humas;Staff;2.5
526;margaretha;Divisi Humas;Staff;3.31
527;fenny;Divisi Humas;Staff;2.76
528;silalahi;Divisi Humas;Staff;3.95
529;desti;Divisi Humas;Staff;2.91
530;yulita;Divisi Humas;Staff;2.8
531;elsa;Divisi Humas;Staff;3.69
532;taufiq;Divisi Humas;Staff;3.88
533;puji;Divisi Humas;Staff;2.5
534;yuli;Divisi Humas;Staff;3.97
535;bambang;Divisi Humas;Staff;3.65
536;darmawan;Divisi Humas;Staff;2.81
537;hendro;Divisi Humas;Staff;2.61
538;rama;Divisi Humas;Staff;3.91
539;renny;Divisi Humas;Staff;2.71
540;neni;Divisi Humas;Staff;3.48
541;dono;Divisi Humas;Staff;2.86
542;rachmawati;Divisi Humas;Staff;3.65
543;juni;Divisi Humas;Staff;3.62
544;denny;Divisi Humas;Staff;3.63
545;nugroho;Divisi Humas;Staff;3.86
546;erni;Divisi Humas;Staff;2.95
547;susanto;Divisi Humas;Staff;3.82
548;norma;Divisi Humas;Staff;2.78
549;dedi;Divisi Humas;Staff;3.69
550;fatmawati;Divisi Humas;Staff;3.91
551;singgih;Divisi Humas;Staff;2.83
552;riza;Divisi Humas;Staff;2.83
553;eri;Divisi Humas;Staff;3.62
554;ratnasari;Divisi Humas;Staff;2.57
555;ardiansyah;Divisi Humas;Staff;3.59
556;anggun;Divisi Humas;Staff;3.57
557;andry;Divisi Humas;Staff;3.34
558;irfan;Divisi Humas;Staff;2.91
559;hilda;Divisi Humas;Staff;3.29
560;aria;Divisi Humas;Staff;3.82
561;wira;Divisi Humas;Staff;2.87
562;anggit;Divisi Humas;Staff;3.62
563;edy;Divisi Humas;Staff;2.53
564;khotimah;Divisi Humas;Staff;3.36
565;veronika;Divisi Humas;Staff;3.44
566;andriana;Divisi Humas;Staff;2.52
567;frida;Divisi Humas;Staff;3.47
568;yudha;Divisi Humas;Staff;3.38
569;ima;Divisi Humas;Staff;3.04
570;arisandi;Divisi Humas;Staff;3.03
571;wahyuni;Divisi Humas;Staff;3.62
572;sembiring;Divisi Humas;Staff;3.16
573;sandi;Divisi Humas;Staff;2.63
574;ardian;Divisi Humas;Staff;3.08
575;maryati;Divisi Humas;Staff;2.69
576;farid;Divisi Humas;Staff;3.21
577;mandasari;Divisi Humas;Staff;2.63
578;pratomo;Divisi Humas;Staff;2.92
579;kartini;Divisi Humas;Staff;2.7
580;nadya;Divisi Humas;Staff;2.54
581;iin;Divisi Humas;Staff;3.15
582;lumban;Divisi Humas;Staff;3.62
583;kurniasari;Divisi Humas;Staff;3.64
584;karina;Divisi Humas;Staff;2.68
585;martha;Divisi Humas;Staff;2.56
586;magdalena;Divisi Humas;Staff;3.32
587;apriyani;Divisi Humas;Staff;3.43
588;gusti;Divisi Humas;Staff;2.66
589;rudy;Divisi Humas;Staff;2.59
590;bayu;Divisi Humas;Staff;3.89
591;ira;Divisi Humas;Staff;3.7
592;fatimah;Divisi Humas;Staff;2.57
593;senja;Divisi Humas;Staff;2.78
594;lilis;Divisi Humas;Staff;3.81
595;wati;Divisi Humas;Staff;3.71
596;ariyanti;Divisi Humas;Staff;2.93
597;murni;Divisi Humas;Staff;3.0
598;susilo;Divisi Humas;Staff;3.76
599;azhar;Divisi Humas;Staff;3.13
600;wahyuningsih;Divisi Humas;Staff;3.02
601;hanif;Divisi Humas;Staff;3.04
602;soraya;Divisi Humas;Staff;3.68
603;rachman;Divisi Humas;Staff;2.93
604;anna;Divisi Humas;Staff;3.25
605;ginanjar;Divisi Humas;Staff;2.71
606;christy;Divisi Humas;Staff;2.91
607;deri;Divisi Humas;Staff;2.92
608;michael;Divisi Humas;Staff;2.65
609;toni;Divisi Humas;Staff;2.91
610;mukti;Divisi Humas;Staff;3.55
611;amri;Divisi Humas;Staff;3.47
612;asmara;Divisi Humas;Staff;3.74
613;agus;Divisi Humas;Staff;2.71
614;risa;Divisi Humas;Staff;2.71
615;irawati;Divisi Humas;Staff;3.52
616;dhian;Divisi Humas;Staff;3.93
617;rahma;Divisi Humas;Staff;2.62
618;abie;Divisi Humas;Staff;3.31
619;rasyid;Divisi Humas;Staff;2.92
620;safitri;Divisi Humas;Staff;3.84
621;wicaksono;Divisi Humas;Staff;3.31
622;amin;Divisi Humas;Staff;3.55
623;indrawati;Divisi Humas;Staff;3.99
624;hikmah;Divisi Humas;Staff;3.32
625;yun;Divisi Humas;Staff;3.06
626;khairunnisa;Divisi Humas;Staff;3.03
627;nur;Divisi Humas;Staff;2.79
628;tuti;Divisi Humas;Staff;3.19
629;fitriani;Divisi Humas;Staff;3.68
630;noni;Divisi Humas;Staff;3.26
631;heru;Divisi Humas;Staff;3.34
632;derry;Divisi Humas;Staff;3.41
633;regina;Divisi Humas;Staff;3.16
